protocol,episode_id,condition,family,J,terminal_step,success,collision,timeout,constraint_violation,failure_exposed,alive_at_onset,failure_trigger_success,pre_trigger_collision,episode_length,traveled_distance,control_effort,direct_path_fraction_during_failure,relay_path_fraction_during_failure,task_support_fraction_during_failure,legal_information_fraction_during_failure,path_switch_count,method,training_contract,training_seed,checkpoint_sha256
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950020,seen_f0_44_80,seen_relay_failure,54.394851602613926,260,0,0,1,0,1,1,1,0,260,162695.05764770508,806.0,0.475,0.0,0.1875,0.5125,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950021,seen_f0_44_80,seen_relay_failure,70.2418068703264,260,0,0,1,0,1,1,1,0,260,163427.01916503906,837.0,0.5375,0.0,0.3375,0.5625,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950022,seen_f0_44_80,seen_relay_failure,56.22851609997451,260,0,0,1,0,1,1,1,0,260,163395.00970458984,836.0,0.5125,0.0,0.2875,0.5375,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950023,seen_f0_44_80,seen_relay_failure,49.700277177616954,260,0,0,1,0,1,1,1,0,260,162219.03814697266,811.0,0.4625,0.0,0.0,0.4625,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950024,seen_f0_44_80,seen_relay_failure,59.566821444779634,260,0,0,1,0,1,1,1,0,260,162718.0686340332,758.0,0.5,0.0,0.2,0.525,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950025,seen_f0_44_80,seen_relay_failure,66.00887946598232,260,0,0,1,0,1,1,1,0,260,163542.9734802246,809.0,0.5375,0.0,0.325,0.55,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950026,seen_f0_44_80,seen_relay_failure,54.5567893050611,260,0,0,1,0,1,1,1,0,260,162874.05856323242,802.0,0.475,0.0,0.1625,0.5125,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950027,seen_f0_44_80,seen_relay_failure,55.49165831785649,260,0,0,1,0,1,1,1,0,260,163046.98864746094,828.0,0.5125,0.0,0.3125,0.5375,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950028,seen_f0_44_80,seen_relay_failure,69.88234338816255,260,0,0,1,0,1,1,1,0,260,163163.02532958984,787.0,0.4875,0.0,0.275,0.5375,9,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950029,seen_f0_44_80,seen_relay_failure,58.81335740815848,260,0,0,1,0,1,1,1,0,260,162664.98828125,822.0,0.5125,0.0,0.25,0.525,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950030,seen_f0_44_80,seen_relay_failure,53.802923787385225,260,0,0,1,0,1,1,1,0,260,162890.02380371094,820.0,0.4875,0.0,0.05,0.5,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950031,seen_f0_44_80,seen_relay_failure,61.33068075031042,260,0,0,1,0,1,1,1,0,260,163037.96435546875,803.0,0.525,0.0,0.3125,0.5375,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950032,seen_f0_44_80,seen_relay_failure,59.830394530668855,260,0,0,1,0,1,1,1,0,260,162565.07788085938,802.0,0.45,0.0,0.2,0.5125,11,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950033,seen_f0_44_80,seen_relay_failure,58.01731613557786,260,0,0,1,0,1,1,1,0,260,162871.0795288086,799.0,0.4625,0.0,0.125,0.5125,9,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950034,seen_f0_44_80,seen_relay_failure,59.13473638705909,260,0,0,1,0,1,1,1,0,260,162960.0076904297,832.0,0.525,0.0,0.325,0.5375,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950035,seen_f0_44_80,seen_relay_failure,51.91768980585039,260,0,0,1,0,1,1,1,0,260,162533.05889892578,819.0,0.4625,0.0,0.1375,0.5,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950036,seen_f0_44_80,seen_relay_failure,66.30772557947785,260,0,0,1,0,1,1,1,0,260,163481.02166748047,814.0,0.5375,0.0,0.3625,0.55,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950037,seen_f0_44_80,seen_relay_failure,47.495027739554644,260,0,0,1,0,1,1,1,0,260,162560.95733642578,830.0,0.45,0.0,0.0,0.45,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950038,seen_f0_44_80,seen_relay_failure,64.17223718762398,260,0,0,1,0,1,1,1,0,260,163361.99346923828,841.0,0.5125,0.0,0.2875,0.5375,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950039,seen_f0_44_80,seen_relay_failure,58.6477689538151,260,0,0,1,0,1,1,1,0,260,162699.00466918945,795.0,0.4625,0.0,0.05,0.4875,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950040,seen_f0_44_80,seen_relay_failure,68.12442692182958,260,0,0,1,0,1,1,1,0,260,163234.97198486328,823.0,0.5125,0.0,0.3,0.5375,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950041,seen_f0_44_80,seen_relay_failure,56.46043002232909,260,0,0,1,0,1,1,1,0,260,162932.0161743164,807.0,0.4625,0.0,0.1,0.5125,9,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950042,seen_f0_44_80,seen_relay_failure,65.5321403965354,260,0,0,1,0,1,1,1,0,260,163528.0148010254,820.0,0.5375,0.0,0.3625,0.55,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950043,seen_f0_44_80,seen_relay_failure,49.378208266571164,260,0,0,1,0,1,1,1,0,260,162422.05056762695,826.0,0.475,0.0,0.1,0.5,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950044,seen_f0_44_80,seen_relay_failure,65.5091575011611,260,0,0,1,0,1,1,1,0,260,163569.01559448242,773.0,0.5,0.0,0.375,0.55,9,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950045,seen_f0_44_80,seen_relay_failure,75.85491629689932,260,0,0,1,0,1,1,1,0,260,163842.029296875,778.0,0.4625,0.0,0.425,0.575,15,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950046,seen_f0_44_80,seen_relay_failure,71.23211523145437,260,0,0,1,0,1,1,1,0,260,164595.01040649414,827.0,0.5375,0.0,0.4125,0.6,9,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950047,seen_f0_44_80,seen_relay_failure,51.23992268368602,260,0,0,1,0,1,1,1,0,260,162459.08499145508,822.0,0.4625,0.0,0.025,0.475,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950048,seen_f0_44_80,seen_relay_failure,65.9997600261122,260,0,0,1,0,1,1,1,0,260,163191.05206298828,768.0,0.5375,0.0,0.25,0.55,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950049,seen_f0_44_80,seen_relay_failure,60.347997340373695,260,0,0,1,0,1,1,1,0,260,162587.0040283203,804.0,0.475,0.0,0.075,0.5125,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950000,parameter_timing_20_80,parameter_ood,64.99857713654637,260,0,0,1,0,1,1,1,0,260,165033.94552612305,843.0,0.175,0.0,0.175,0.275,11,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950001,parameter_timing_20_80,parameter_ood,50.80520954169333,260,0,0,1,0,1,1,1,0,260,164969.06240844727,816.0,0.2625,0.0,0.0,0.2625,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950002,parameter_timing_20_80,parameter_ood,59.862853879109025,260,0,0,1,0,1,1,1,0,260,163755.95385742188,870.0,0.2125,0.0,0.0,0.2125,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950003,parameter_timing_20_80,parameter_ood,54.48882202617824,260,0,0,1,0,1,1,1,0,260,164529.02081298828,836.0,0.25,0.0,0.0125,0.25,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950004,parameter_timing_20_80,parameter_ood,44.35287896171212,260,0,0,1,0,1,1,1,0,260,164312.0145263672,816.0,0.225,0.0,0.0,0.225,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950005,parameter_timing_20_80,parameter_ood,58.416486378759146,260,0,0,1,0,1,1,1,0,260,165096.90963745117,767.0,0.275,0.0,0.1375,0.2875,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950006,parameter_timing_20_80,parameter_ood,36.73988921754062,260,0,0,1,0,1,1,1,0,260,164078.0284729004,825.0,0.225,0.0,0.0,0.225,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950007,parameter_timing_20_80,parameter_ood,44.95010185055435,260,0,0,1,0,1,1,1,0,260,164024.01873779297,839.0,0.2375,0.0,0.0,0.2375,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950008,parameter_timing_20_80,parameter_ood,43.14564587175846,260,0,0,1,0,1,1,1,0,260,164060.07293701172,849.0,0.2375,0.0,0.0,0.2375,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950009,parameter_timing_20_80,parameter_ood,59.679860822856426,260,0,0,1,0,1,1,1,0,260,165260.91854858398,833.0,0.1875,0.0,0.1625,0.275,11,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950010,parameter_timing_20_80,parameter_ood,61.8017421849072,260,0,0,1,0,1,1,1,0,260,164025.9627685547,853.0,0.2375,0.0,0.0,0.2375,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950011,parameter_timing_20_80,parameter_ood,40.48968480527401,260,0,0,1,0,1,1,1,0,260,163136.98858642578,836.0,0.1875,0.0,0.0,0.1875,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950012,parameter_timing_20_80,parameter_ood,38.55387831479311,260,0,0,1,0,1,1,1,0,260,164101.0480041504,865.0,0.2,0.0,0.0,0.2,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950013,parameter_timing_20_80,parameter_ood,44.36142661049962,260,0,0,1,0,1,1,1,0,260,163989.04418945312,830.0,0.2125,0.0,0.0,0.2125,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950014,parameter_timing_20_80,parameter_ood,42.59801276214421,260,0,0,1,0,1,1,1,0,260,163785.02383422852,840.0,0.2125,0.0,0.0,0.2125,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950015,parameter_timing_20_80,parameter_ood,54.196502938866615,260,0,0,1,0,1,1,1,0,260,164233.01239013672,838.0,0.25,0.0,0.0125,0.25,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950016,parameter_timing_20_80,parameter_ood,43.76770043000579,260,0,0,1,0,1,1,1,0,260,164080.048828125,832.0,0.2125,0.0,0.0,0.2125,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950017,parameter_timing_20_80,parameter_ood,58.40209989249706,260,0,0,1,0,1,1,1,0,260,164716.00256347656,781.0,0.2375,0.0,0.05,0.25,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950018,parameter_timing_20_80,parameter_ood,52.63805112801492,260,0,0,1,0,1,1,1,0,260,164458.0126953125,825.0,0.25,0.0,0.0,0.25,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950019,parameter_timing_20_80,parameter_ood,61.08848959952593,260,0,0,1,0,1,1,1,0,260,164105.97232055664,851.0,0.2375,0.0,0.0,0.2375,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950020,parameter_timing_20_80,parameter_ood,41.97003440372646,260,0,0,1,0,1,1,1,0,260,163953.01153564453,830.0,0.225,0.0,0.0,0.225,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950021,parameter_timing_20_80,parameter_ood,56.89744075573981,260,0,0,1,0,1,1,1,0,260,164544.02096557617,817.0,0.2625,0.0,0.025,0.275,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950022,parameter_timing_20_80,parameter_ood,46.07543910294771,260,0,0,1,0,1,1,1,0,260,164607.98397827148,808.0,0.2375,0.0,0.0,0.2375,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950023,parameter_timing_20_80,parameter_ood,41.615037716925144,260,0,0,1,0,1,1,1,0,260,163486.01037597656,868.0,0.15,0.0,0.0,0.15,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950024,parameter_timing_20_80,parameter_ood,48.964139211922884,260,0,0,1,0,1,1,1,0,260,163849.05157470703,828.0,0.2125,0.0,0.0,0.2125,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950025,parameter_timing_20_80,parameter_ood,51.39211050234735,260,0,0,1,0,1,1,1,0,260,164573.98922729492,817.0,0.2625,0.0,0.025,0.2625,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950026,parameter_timing_20_80,parameter_ood,41.71749867685139,260,0,0,1,0,1,1,1,0,260,164034.0382080078,810.0,0.2,0.0,0.0,0.2,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950027,parameter_timing_20_80,parameter_ood,44.17149620130658,260,0,0,1,0,1,1,1,0,260,163799.00387573242,835.0,0.2375,0.0,0.025,0.25,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950028,parameter_timing_20_80,parameter_ood,60.24194471165538,260,0,0,1,0,1,1,1,0,260,164209.01119995117,814.0,0.2375,0.0,0.0,0.2375,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950029,parameter_timing_20_80,parameter_ood,53.84683891944587,260,0,0,1,0,1,1,1,0,260,164274.98974609375,811.0,0.2375,0.0,0.0,0.2375,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950030,parameter_timing_20_80,parameter_ood,41.29670538753271,260,0,0,1,0,1,1,1,0,260,164094.02389526367,857.0,0.1875,0.0,0.0,0.1875,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950031,parameter_timing_20_80,parameter_ood,49.420964466407895,260,0,0,1,0,1,1,1,0,260,164215.0224609375,836.0,0.2375,0.0,0.0125,0.2375,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950032,parameter_timing_20_80,parameter_ood,49.65256028436124,260,0,0,1,0,1,1,1,0,260,163937.05099487305,844.0,0.2125,0.0,0.0,0.2125,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950033,parameter_timing_20_80,parameter_ood,43.560417883098125,260,0,0,1,0,1,1,1,0,260,163979.994140625,833.0,0.2,0.0,0.0,0.2,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950034,parameter_timing_20_80,parameter_ood,54.91061747074127,260,0,0,1,0,1,1,1,0,260,164100.05136108398,825.0,0.2375,0.0,0.025,0.25,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950035,parameter_timing_20_80,parameter_ood,37.42806736007333,260,0,0,1,0,1,1,1,0,260,163633.01300048828,846.0,0.2,0.0,0.0,0.2,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950036,parameter_timing_20_80,parameter_ood,51.27216826565564,260,0,0,1,0,1,1,1,0,260,164632.98681640625,819.0,0.25,0.0,0.075,0.2625,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950037,parameter_timing_20_80,parameter_ood,40.84883962571621,260,0,0,1,0,1,1,1,0,260,163732.01501464844,833.0,0.1625,0.0,0.0,0.1625,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950038,parameter_timing_20_80,parameter_ood,53.210130635648966,260,0,0,1,0,1,1,1,0,260,164646.03540039062,790.0,0.2375,0.0,0.0,0.2375,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950039,parameter_timing_20_80,parameter_ood,42.29505969956517,260,0,0,1,0,1,1,1,0,260,163833.02938842773,840.0,0.2,0.0,0.0,0.2,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950040,parameter_timing_20_80,parameter_ood,56.74780362099409,260,0,0,1,0,1,1,1,0,260,164843.01104736328,807.0,0.25,0.0,0.0,0.25,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950041,parameter_timing_20_80,parameter_ood,41.54818884655833,260,0,0,1,0,1,1,1,0,260,164081.00735473633,825.0,0.2,0.0,0.0,0.2,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950042,parameter_timing_20_80,parameter_ood,55.76818625815213,260,0,0,1,0,1,1,1,0,260,164987.95684814453,820.0,0.25,0.0,0.1,0.2625,5,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950043,parameter_timing_20_80,parameter_ood,37.543173372745514,260,0,0,1,0,1,1,1,0,260,163516.01095581055,821.0,0.2,0.0,0.0,0.2,3,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950044,parameter_timing_20_80,parameter_ood,58.662057073786855,260,0,0,1,0,1,1,1,0,260,164735.97988891602,844.0,0.1875,0.0,0.1125,0.2625,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
G0-ZERO-SHOT-TOPOLOGY-EVALUATION-V1,950045,parameter_timing_20_80,parameter_ood,73.43704643659294,260,0,0,1,0,1,1,1,0,260,164765.93774414062,823.0,0.1875,0.0,0.125,0.275,7,UTR-SG-MAPPO,T1_clean_development_1M,2201,d374ce8eab4f51926839306de5076bf17fbbbe89a58716a546cd62d525ea8a69
